timestamp,exercise,video_name,frame_index,timestamp_ms,l_hip_to_line,r_hip_to_line,l_knee_to_line,r_knee_to_line,l_ear_to_l_sh,r_ear_to_r_sh,label
2026-06-06T15:41:30.034894,pushup,good 2 flip rot5.mp4,524,730017466,0.014970605148078298,0.016626368350267737,0.011557070229683605,0.0062900900581260195,0.0652667659194817,0.05969188337133075,1
2026-06-06T15:41:31.945166,pushup,good 2 flip rot5.mp4,583,730019433,0.0182800568203018,0.023324130595378058,0.008847812716673018,0.0030929986700675635,0.06982452825392271,0.06223638062520253,1
2026-06-06T15:41:34.869650,pushup,good 2 flip.mp4,71,740002366,0.02904626962767098,0.03740850072353811,0.006700849464025179,0.00538285831774329,0.0692878045005559,0.05501814258593259,1
2026-06-06T15:41:36.316235,pushup,good 2 flip.mp4,115,740003833,0.02099456940837456,0.025360692616526622,0.016484300805362125,0.0019253626165036918,0.07023089193040784,0.05880887999500067,1
2026-06-06T15:41:38.878173,pushup,good 2 flip.mp4,193,740006433,0.01505904677369614,0.02156310769815013,0.01531102940252757,0.002321381040440124,0.07027200156189486,0.05701649516002826,1
2026-06-06T15:41:41.069823,pushup,good 2 flip.mp4,260,740008666,0.010515054939532429,0.015990809111035537,0.015987826581808383,0.002940746280270896,0.06726469488982852,0.05679214377132097,1
2026-06-06T15:41:42.822323,pushup,good 2 flip.mp4,314,740010466,0.009383156792326756,0.014497091364022482,0.013933017514183466,0.0037209052645200817,0.06517231502013322,0.0566681540700262,1
2026-06-06T15:41:44.523242,pushup,good 2 flip.mp4,367,740012233,0.015015962110003903,0.016616037295938215,0.012025686489472153,0.0027377237045120464,0.06941859920758116,0.0554376329368048,1
2026-06-06T15:41:45.924668,pushup,good 2 flip.mp4,410,740013666,0.015049066079022738,0.022981664376110256,0.010037678211777827,0.0006581966880396703,0.06753905111852886,0.06017202205784234,1
2026-06-06T15:41:48.010289,pushup,good 2 flip.mp4,475,740015833,0.01552091302105147,0.02350118022331525,0.005834332203767053,0.001360583716182981,0.06872529305745685,0.05238753044231306,1
2026-06-06T15:41:49.610578,pushup,good 2 flip.mp4,525,740017500,0.017548634511639124,0.020767654362518786,0.008329543445748091,0.0008723843743672574,0.06760588215277294,0.059734354394443384,1
2026-06-06T15:41:51.487636,pushup,good 2 flip.mp4,583,740019433,0.018433642394163344,0.026437553735293048,0.006707585475386916,0.0007789145703076825,0.07264794998286485,0.06193066078213607,1
2026-06-06T15:41:54.583931,pushup,good 2 rot-10.mp4,70,750002333,0.029459578048356003,0.02629779637233791,0.008426059760762019,0.0006723466776737665,0.06597795568906857,0.0643091578577734,1
2026-06-06T15:41:55.971277,pushup,good 2 rot-10.mp4,113,750003766,0.017751911281164594,0.015623012502894764,0.0040216199705908175,0.008978011449853662,0.07035726659371348,0.06500826203812751,1
2026-06-06T15:41:58.536064,pushup,good 2 rot-10.mp4,192,750006400,0.013647476986215537,0.012526780408900238,0.004337888726001175,0.011437978166931522,0.062413729347530505,0.06532125681807166,1
2026-06-06T15:42:00.688426,pushup,good 2 rot-10.mp4,259,750008633,0.0026890303216123247,0.0027441536152068274,0.01006274448156805,0.016390731900084776,0.060921412719645296,0.06059512682125421,1
2026-06-06T15:42:02.441695,pushup,good 2 rot-10.mp4,313,750010433,0.006394888738705907,0.004606503093021861,0.00720034757546928,0.016991278860195164,0.07025339031902328,0.06036554372720944,1
2026-06-06T15:42:04.462663,pushup,good 2 rot-10.mp4,366,750012200,0.010109065867754419,0.0031418264897481564,0.009240245467565664,0.016657257986660113,0.07332317024250533,0.06573930948553106,1
2026-06-06T15:42:06.014224,pushup,good 2 rot-10.mp4,409,750013633,0.010294033971451233,0.011086129446704084,0.00438479504501648,0.008463845097153814,0.06425527623305326,0.0640150717908879,1
2026-06-06T15:42:08.167910,pushup,good 2 rot-10.mp4,474,750015800,0.012987527188626277,0.014316435649650409,0.006431497162764418,0.008305832154210466,0.055686542583219444,0.062386794013394316,1
2026-06-06T15:42:09.785711,pushup,good 2 rot-10.mp4,524,750017466,0.01183240072117216,0.014258516054304657,0.005326021418373726,0.011051154480189004,0.06299642922397174,0.06238040592611713,1
2026-06-06T15:42:11.711533,pushup,good 2 rot-10.mp4,583,750019433,0.019158851763495768,0.017445832737571918,0.0013763417085433673,0.0045369753865586535,0.05788808321686105,0.06388875852821167,1
2026-06-06T15:42:14.657888,pushup,good 2 rot-5.mp4,71,760002366,0.032740888947918344,0.031476637195113205,0.0007355339919839327,0.002305330986793644,0.06475347129642159,0.061694018995032414,1
2026-06-06T15:42:16.089225,pushup,good 2 rot-5.mp4,114,760003800,0.019365515204233876,0.01815774137414834,0.006344166328393844,0.01145369723207408,0.057534581507903575,0.06407872107276232,1
2026-06-06T15:42:18.677772,pushup,good 2 rot-5.mp4,192,760006400,0.014921756365597415,0.013246351414565538,0.006502553763977975,0.012810303914008106,0.06266948131617094,0.0661452528551849,1
2026-06-06T15:42:21.003192,pushup,good 2 rot-5.mp4,259,760008633,0.002664075711017523,0.001207969974780465,0.014566092818142024,0.01840512790915543,0.061509577049491906,0.06092991701823029,1
2026-06-06T15:42:22.914761,pushup,good 2 rot-5.mp4,314,760010466,0.015819504139262506,0.010325456715914122,0.008433304459173889,0.012748800585225836,0.06812779900426301,0.0609421701583789,1
2026-06-06T15:42:24.612927,pushup,good 2 rot-5.mp4,366,760012200,0.009576356924731928,0.0044697899426212225,0.0079379051147045,0.014772542000487577,0.06757108422014928,0.0656994258118055,1
2026-06-06T15:42:26.013837,pushup,good 2 rot-5.mp4,409,760013633,0.011173032389823851,0.009423664240140645,0.003223259909043232,0.009986382749077288,0.06206053911917103,0.061574217388269674,1
2026-06-06T15:42:28.075862,pushup,good 2 rot-5.mp4,474,760015800,0.013168218937930926,0.013366262799400747,0.0028925123574459585,0.007302094024641483,0.05375871672792936,0.06367425914279418,1
2026-06-06T15:42:29.612198,pushup,good 2 rot-5.mp4,524,760017466,0.01294123977900413,0.015523412315695161,0.006585723910091669,0.011233595806978783,0.059580539714928146,0.062303769268198445,1
2026-06-06T15:42:31.395817,pushup,good 2 rot-5.mp4,583,760019433,0.022283815451431727,0.019745967355381252,8.151579893321908e-05,0.004330444288418889,0.05962242087533469,0.06350740520680476,1
2026-06-06T15:42:34.138927,pushup,good 2 rot10.mp4,72,770002400,0.038678960102925444,0.03912196627534868,0.008880744864151555,0.0024097040578500714,0.05745081210082552,0.06402196309658936,1
2026-06-06T15:42:35.386846,pushup,good 2 rot10.mp4,114,770003800,0.024384079563762276,0.0215604955579908,0.001919216554864234,0.009100669556072473,0.055853431986545236,0.06388251573635169,1
2026-06-06T15:42:37.734994,pushup,good 2 rot10.mp4,193,770006433,0.02363937463357332,0.01712619201939906,0.007799385254732223,0.013826090382946216,0.060787543006901236,0.06510102936154841,1
2026-06-06T15:42:39.831198,pushup,good 2 rot10.mp4,260,770008666,0.01418083520944993,0.01284875646231463,0.00912447099799024,0.01584677005970737,0.0554178081353483,0.061976465407602134,1
2026-06-06T15:42:41.524501,pushup,good 2 rot10.mp4,314,770010466,0.019513253284188195,0.01571066923444062,0.0044281201313473,0.010620975936054688,0.05777600092746424,0.06331655739993573,1
